PatId	Patnum	Year	OrigTechArea	city	state	state	country	topicId	ourTechArea
pat0844	13/538 695	2012	Solar Mounting/Rack	Berkeley  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0763	13/308 517	2012	Solar Inverter	Hod Hasharon	N/A	N/A	Israel	10	Solar Inverter
pat0557	12/850 257	2011	Solar Mounting/Rack	Dresden	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0154	7931488	2011	Solar Mounting/Rack	Blomberg	N/A	N/A	Germany	9	Solar Mounting/Rack
pat0601	12/944 725	2011	Solar Mounting/Rack	Hong Kong	N/A	N/A	China	14	Solar Mounting/Rack
pat0798	13/403 463	2012	Solar Mounting/Rack	Colorado Springs  CO	CO	CO	USA	14	Solar Mounting/Rack
pat0546	12/818 504	2011	Solar Mounting/Rack	Wilmington  DE	DE	DE	USA	4	Solar Mounting/Rack
pat0634	13/019 172	2011	Solar Mounting/Rack	Fremont  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0834	13/491 242	2012	Solar Inverter	Nurnberg	N/A	N/A	Germany	0	Solar Inverter
pat0187	8044533	2011	Solar Inverter	Ravensburg	N/A	N/A	Germany	11	Solar Inverter
pat0544	12/813 036	2011	Solar Monitoring	Scottsdale  AZ	AZ	AZ	USA	8	Solar Inverter
pat0019	7260918	2007	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	12	Solar Mounting/Rack
pat0433	12/407 737	2010	Solar Monitoring	Merced  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0523	12/757 989	2010	Solar Monitoring	Richardson  TX	TX	TX	USA	6	Solar Inverter
pat0248	8196369	2012	Solar Mounting/Rack	Boston  MA	MA	MA	USA	13	Solar Mounting/Rack
pat0755	13/283 638	2012	Solar Mounting/Rack	Mendham  NJ	NJ	NJ	USA	14	Solar Mounting/Rack
pat0645	13/040 981	2012	Solar Inverter	Kwun Tong	N/A	N/A	China	6	Solar Inverter
pat0353	11/789 014	2008	Solar Monitoring	Carlsbad  CA	CA	CA	USA	0	Solar Inverter
pat0704	13/160 970	2011	Solar Inverter	Fort Collins  CO	CO	CO	USA	6	Solar Inverter
pat0585	12/905 349	2011	Solar Inverter	San Jose  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0455	12/530 196	2010	Solar Inverter	Livermore  CA	CA	CA	USA	7	Solar Inverter
pat0362	11/913 310	2010	Solar Monitoring	London	N/A	N/A	Great Britain	8	Solar Inverter
pat0627	12/997 361	2011	Solar Mounting/Rack	Essex	N/A	N/A	Great Britain	12	Solar Mounting/Rack
pat0146	7913181	2011	Solar Monitoring	Schenectady  NY	NY	NY	USA	5	Solar Monitoring
pat0845	13/548 356	2012	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0629	13/006 943	2011	Solar Monitoring	Santa Clara  CA	CA	CA	USA	8	Solar Inverter
pat0753	13/275 147	2012	Solar Inverter	Fort Collins  CO	CO	CO	USA	10	Solar Inverter
pat0841	13/530 375	2012	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0257	8212408	2012	Solar Inverter	Plymouth Meeting  PA	PA	PA	USA	0	Solar Inverter
pat0404	12/280 696	2009	Solar Inverter	Columbia  SC	SC	SC	USA	11	Solar Inverter
pat0587	12/908 778	2012	Solar Mounting/Rack	Santa Clara  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0046	7481211	2009	Solar Mounting/Rack	New York  NY	NY	NY	USA	2	Solar Mounting/Rack
pat0589	12/911 097	2011	Solar Mounting/Rack	Moriguchi-shi	N/A	N/A	Japan	8	Solar Inverter
pat0830	13/478795	2012	Solar Inverter	Bonn	N/A	N/A	Germany	11	Solar Inverter
pat0683	13/103 070	2012	Solar Inverter	Pittsboro  NC	NC	NC	USA	0	Solar Inverter
pat0643	13/035378	2012	Solar Mounting/Rack	Westport  CT	CT	CT	USA	13	Solar Mounting/Rack
pat0766	13/314 406	2012	Solar Monitoring	Gyeonggi-do	N/A	N/A	South Korea	3	Solar Monitoring
pat0246	8194429	2012	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0556	12/847 981	2011	Solar Mounting/Rack	Hamburg	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0848	13/581 204	2012	Solar Mounting/Rack	Wilimington  DE	DE	DE	USA	12	Solar Mounting/Rack
pat0618	12/970 350	2012	Solar Inverter	Schenectady  NY	NY	NY	USA	6	Solar Inverter
pat0311	8326536	2012	Site Assessment	Napa  CA	CA	CA	USA	1	Site Assessment
pat0040	7435134	2008	Solar Mounting/Rack	Richmond  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0539	12/795032	2011	Solar Monitoring	Cleveland  OH	OH	OH	USA	7	Solar Inverter
pat0598	12/935 522	2011	Solar Mounting/Rack	Milan	N/A	N/A	Italy	2	Solar Mounting/Rack
pat0133	7884278	2011	Solar Inverter	Los Gatos  CA	CA	CA	USA	8	Solar Inverter
pat0202	8097818	2012	Solar Mounting/Rack	Schalksmuhle	N/A	N/A	Germany	9	Solar Mounting/Rack
pat0263	8220210	2012	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0031	7372709	2008	Solar Inverter	Chicago  IL	IL	IL	USA	0	Solar Inverter
pat0521	12/757 166	2010	Solar Inverter	Ludenscheid	N/A	N/A	Germany	6	Solar Inverter
pat0079	7733679	2010	Solar Inverter	Pettenbach	N/A	N/A	Austria	0	Solar Inverter
pat0091	7774998	2010	Solar Mounting/Rack	Palo Alto  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0711	13/180 955	2012	Solar Mounting/Rack	Boulder  CO	CO	CO	USA	14	Solar Mounting/Rack
pat0760	13/298 392	2012	Solar Mounting/Rack	Schwaebisch Hall	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0387	12/156 935	2009	Solar Monitoring	Phoenix  AZ	AZ	AZ	USA	5	Solar Monitoring
pat0563	12/859 949	2012	Solar Inverter	Menomonee Falls  WI	WI	WI	USA	6	Solar Inverter
pat0459	12/542 760	2010	Solar Mounting/Rack	Schenectady  NY	NY	NY	USA	7	Solar Inverter
pat0158	7955134	2011	Solar Inverter	Niestetal	N/A	N/A	Germany	9	Solar Mounting/Rack
pat0056	7574842	2009	Solar Mounting/Rack	Billerica  MA	MA	MA	USA	14	Solar Mounting/Rack
pat0089	7768751	2010	Solar Inverter	Fort Collins  CO	CO	CO	USA	7	Solar Inverter
pat0532	12/785 773	2010	Solar Mounting/Rack	Hod Hasharon	N/A	N/A	Israel	9	Solar Mounting/Rack
pat0658	13/068 014	2011	Solar Inverter	Petaluma  CA	CA	CA	USA	6	Solar Inverter
pat0212	8119963	2012	Solar Mounting/Rack	Flaggstaff  AZ	AZ	AZ	USA	12	Solar Mounting/Rack
pat0217	8136311	2012	Solar Mounting/Rack	Camas  WA	WA	WA	USA	14	Solar Mounting/Rack
pat0415	12/340 500	2010	Solar Mounting/Rack	Los Gatos  CA	USA	USA	USA	13	Solar Mounting/Rack
pat0449	12/497 461	2010	Solar Mounting/Rack	New York  NY	NY	NY	USA	2	Solar Mounting/Rack
pat0128	7866099	2011	Solar Mounting/Rack	Osaka-shi	N/A	N/A	Japan	14	Solar Mounting/Rack
pat0384	12/134 040	2008	Solar Mounting/Rack	Philadelphia PA	PA	PA	USA	13	Solar Mounting/Rack
pat0605	12/952 095	2011	Solar Inverter	Berkeley  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0324	10/864 711	2005	Solar Mounting/Rack	Chico  CA	CA	CA	USA	6	Solar Inverter
pat0578	12/895 652	2011	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	8	Solar Inverter
pat0644	13/039 382	2012	Solar Inverter	Cambridge  MA	MA	MA	USA	10	Solar Inverter
pat0069	7667963	2010	Solar Inverter	Wagen	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0140	7898112	2011	Solar Monitoring	Los Gatos  CA	CA	CA	USA	6	Solar Inverter
pat0366	11/950 271	2008	Solar Inverter	Raanana  IL	N/A	N/A	Israel	6	Solar Inverter
pat0376	12/090 358	2008	Solar Mounting/Rack	Dusseldorf	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0616	12/968 408	2012	Solar Mounting/Rack	Armonk  NY	NY	NY	USA	13	Solar Mounting/Rack
pat0334	11/400 720	2006	Solar Inverter	Bend  OR	OR	OR	USA	8	Solar Inverter
pat0464	12/562 491	2010	Solar Monitoring	Los Gatos  CA	CA	CA	USA	3	Solar Monitoring
pat0638	13/028 758	2012	Solar Mounting/Rack	Wallingford  CT	CT	CT	USA	9	Solar Mounting/Rack
pat0169	7990743	2011	Solar Inverter	Schenectady  NY	NY	NY	USA	6	Solar Inverter
pat0652	13/052 905	2011	Solar Mounting/Rack	Pontiac  MI	MI	MI	USA	2	Solar Mounting/Rack
pat0012	7156088	2007	Solar Mounting/Rack	Pasadena  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0500	12/677 768	2011	Solar Monitoring	Belo Horizonte	N/A	N/A	Brazil	5	Solar Monitoring
pat0375	12/088 978	2009	Solar Monitoring	Novato  CA	CA	CA	USA	5	Solar Monitoring
pat0190	8058752	2011	Solar Inverter	Santa Clara  CA	CA	CA	USA	8	Solar Inverter
pat0372	12/070 925	2008	Solar Monitoring	Hempstead  NY	NY	NY	USA	5	Solar Monitoring
pat0341	11/564 313	2008	Solar Inverter	Schenectady  NY	NY	NY	USA	0	Solar Inverter
pat0225	8148849	2012	Solar Inverter	Campodarsego	N/A	N/A	Italy	11	Solar Inverter
pat0710	13/180 168	2011	Solar Inverter	Austin  TX	TX	TX	USA	6	Solar Inverter
pat0657	13/065 104	2012	Solar Mounting/Rack	Pomona  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0036	7414870	2008	Solar Inverter	Ludenscheid	N/A	N/A	Germany	6	Solar Inverter
pat0838	13/508 656	2012	Solar Mounting/Rack	Koln	N/A	N/A	Germany	2	Solar Mounting/Rack
pat0481	12/600 115	2011	Solar Inverter	Niestetal	N/A	N/A	Germany	3	Solar Monitoring
pat0286	8274172	2012	Solar Monitoring	Los Gatos  CA	CA	CA	USA	11	Solar Inverter
pat0789	13/384 697	2012	Solar Inverter	Newtown  Powys	N/A	N/A	Great Britain	11	Solar Inverter
pat0196	8080899	2011	Solar Inverter	North Andover MA	MA	MA	USA	7	Solar Inverter
pat0325	10/896 755	2005	Solar Mounting/Rack	St. Laurent	N/A	N/A	Canada	14	Solar Mounting/Rack
pat0088	7768155	2010	Solar Inverter	Petaluma  CA	CA	CA	USA	6	Solar Inverter
pat0157	7952897	2011	Solar Inverter	Arezzo	N/A	N/A	Italy	11	Solar Inverter
pat0222	8145327	2012	Solar Mounting/Rack	Durham  NC	NC	NC	USA	8	Solar Inverter
pat0750	13/271 331	2012	Solar Mounting/Rack	Irwindale  CA	CA	CA	USA	12	Solar Mounting/Rack
pat0368	11/972 222	2009	Solar Monitoring	New Port Richey  FL	FL	FL	USA	8	Solar Inverter
pat0452	12/505 858	2010	Solar Inverter	Schenectady  NY	NY	NY	USA	6	Solar Inverter
pat0209	8109048	2012	Solar Mounting/Rack	San Rafael  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0631	13/014 191	2012	Solar Mounting/Rack	Pontiac  MI	MI	MI	USA	2	Solar Mounting/Rack
pat0682	13/099 049	2012	Solar Monitoring	Barntrup	N/A	N/A	Germany	11	Solar Inverter
pat0106	7819114	2010	Solar Mounting/Rack  Solar Inverter	Sunnyvale  CA	CA	CA	USA	12	Solar Mounting/Rack
pat0493	12/628 812	2010	Solar Mounting/Rack	Perrysburg  OH	OH	OH	USA	14	Solar Mounting/Rack
pat0042	7465872	2008	Solar Inverter	Niskayuna  NY	NY	NY	USA	6	Solar Inverter
pat0819	13/448 918	2012	Solar Mounting/Rack	Jacksonville  FL	FL	FL	USA	14	Solar Mounting/Rack
pat0408	12/304 836	2009	Solar Mounting/Rack	Schwedt	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0797	13/402846	2012	Solar Mounting/Rack	San Rafael  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0007	6959517	2005	Solar Mounting/Rack	Perrysburg  OH	OH	OH	USA	14	Solar Mounting/Rack
pat0255	8207637	2012	Solar Inverter	Austin  TX	TX	TX	USA	9	Solar Mounting/Rack
pat0342	11/581 062	2007	Solar Inverter	Bend  OR	OR	OR	USA	0	Solar Inverter
pat0781	13/354 186	2012	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	14	Solar Mounting/Rack
pat0022	7305983	2007	Site Assessment	Honolulu  HI	HI	HI	USA	1	Site Assessment
pat0051	7516557	2009	Site Assessment	Linden  TN	TN	TN	USA	5	Solar Monitoring
pat0151	7929324	2011	Solar Inverter	Sunnyvale  CA	CA	CA	USA	0	Solar Inverter
pat0423	12/375 644	2009	Solar Inverter	Sarriguren	N/A	N/A	Spain	0	Solar Inverter
pat0152	7929325	2011	Solar Inverter	Niskayuna  NY	NY	NY	USA	0	Solar Inverter
pat0261	8218344	2012	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0681	13/097 945	2011	Solar Mounting/Rack	Wallerfing	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0570	12/878 664	2011	Solar Monitoring	Sunnyvale  CA	CA	CA	USA	8	Solar Inverter
pat0118	7844568	2010	Solar Monitoring	Wilmington  DE	DE	DE	USA	3	Solar Monitoring
pat0832	13/484 033	2012	Solar Inverter	Webster  NY	NY	NY	USA	8	Solar Inverter
pat0385	12/141 795	2009	Site Assessment	Englewood  CO	CO	CO	USA	1	Site Assessment
pat0559	12/855 850	2011	Solar Mounting/Rack	Colorado Springs  CO	CO	CO	USA	14	Solar Mounting/Rack
pat0671	13/089 564	2011	Solar Mounting/Rack	Bielefeld	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0113	7832267	2010	Site Assessment	Boulder  CO	CO	CO	USA	1	Site Assessment
pat0132	7873490	2011	Site Assessment	Sebastopol  CA	CA	CA	USA	5	Solar Monitoring
pat0715	13/193 339	2011	Solar Mounting/Rack	Saratoga  CA	CA	CA	USA	12	Solar Mounting/Rack
pat0685	13/107 600	2011	Solar Inverter	Nurnberg	N/A	N/A	Germany	0	Solar Inverter
pat0778	13/347 191	2012	Solar Inverter	Wagen	N/A	N/A	Germany	0	Solar Inverter
pat0673	13/089 916	2011	Solar Monitoring	Dresden	N/A	N/A	Germany	11	Solar Inverter
pat0039	7434362	2008	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	14	Solar Mounting/Rack
pat0093	7786716	2010	Solar Monitoring	El Segundo	CA	CA	USA	6	Solar Inverter
pat0416	12/348 872	2009	Solar Monitoring	Kelkheim  DE	N/A	N/A	Germany	9	Solar Mounting/Rack
pat0635	13/021 770	2011	Solar Mounting/Rack	New Milford  CT	CT	CT	USA	14	Solar Mounting/Rack
pat0594	12/917 879	2011	Solar Inverter	Zurich	N/A	N/A	Switzerland	0	Solar Inverter
pat0659	13/068 753	2012	Solar Inverter	Metzingen	N/A	N/A	Germany	0	Solar Inverter
pat0487	12/612 641	2012	Solar Monitoring	Los Gatos  CA	CA	CA	USA	11	Solar Inverter
pat0678	13/094 924	2011	Solar Mounting/Rack	Ichtershausen	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0740	13/243 603	2012	Solar Inverter	TAOYUAN HSIEN	N/A	N/A	Taiwan	11	Solar Inverter
pat0687	13/108 771	2011	Solar Mounting/Rack	Schaan	N/A	N/A	Liechtenstein	14	Solar Mounting/Rack
pat0761	13/302 041	2012	Solar Mounting/Rack	Tossicia  IT	N/A	N/A	Italy	2	Solar Mounting/Rack
pat0210	8113853	2012	Solar Mounting/Rack	Toms River  NJ	NJ	NJ	USA	9	Solar Mounting/Rack
pat0047	7484507	2009	Solar Mounting/Rack	Vaughn	N/A	N/A	Canada	2	Solar Mounting/Rack
pat0033	7397653	2008	Solar Inverter	Bend  OR	OR	OR	USA	14	Solar Mounting/Rack
pat0510	12/722 096	2011	Solar Inverter	Perrysburg  OH	OH	OH	USA	11	Solar Inverter
pat0774	13/329 696	2012	Solar Mounting/Rack	Perrysburg  OH	OH	OH	USA	14	Solar Mounting/Rack
pat0534	12/788 066	2010	Solar Monitoring	Hod Hasharon	N/A	N/A	Israel	5	Solar Monitoring
pat0102	7812592	2010	Solar Monitoring	Niestetal	N/A	N/A	Germany	11	Solar Inverter
pat0654	13/060 418	2011	Solar Mounting/Rack	Frankfurt	N/A	N/A	Germany	13	Solar Mounting/Rack
pat0672	13/089 575	2011	Solar Mounting/Rack	Bielefeld	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0461	12/549 339	2011	Solar Mounting/Rack	Carlsbad  CA	USA	USA	USA	2	Solar Mounting/Rack
pat0414	12/338 740	2009	Solar Monitoring	Denver  CO	CO	CO	USA	7	Solar Inverter
pat0141	7899035	2011	Solar Inverter	Vienna	N/A	N/A	Austria	5	Solar Monitoring
pat0509	12/722 027	2010	Solar Inverter	Perrysburg  OH	OH	OH	USA	6	Solar Inverter
pat0054	7557292	2009	Solar Mounting/Rack	Richmond  CA	CA	CA	USA	12	Solar Mounting/Rack
pat0465	12/564 664	2010	Solar Mounting/Rack	Alameda  CA	USA	USA	USA	4	Solar Mounting/Rack
pat0716	13/194 725	2012	Solar Inverter	Dallas  TX	TX	TX	USA	11	Solar Inverter
pat0172	8004117	2011	Solar Inverter	Herzelia	N/A	N/A	Israel	10	Solar Inverter
pat0597	12/933 990	2011	Solar Inverter	Austin  TX	TX	TX	USA	6	Solar Inverter
pat0251	8203069	2012	Solar Mounting/Rack	Fort Collins  CO	CO	CO	USA	7	Solar Inverter
pat0518	12/742 421	2010	Solar Mounting/Rack	Tomago	N/A	N/A	Australia	3	Solar Monitoring
pat0412	12/323 450	2010	Solar Monitoring	Chicago  IL	IL	IL	USA	12	Solar Mounting/Rack
pat0823	13/467 382	2012	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0801	13/410452	2012	Solar Monitoring	Niestetal	N/A	N/A	Germany	11	Solar Inverter
pat0709	13/171 428	2012	Solar Mounting/Rack	Hong Kong	N/A	N/A	China	13	Solar Mounting/Rack
pat0730	13/216 376	2011	Solar Mounting/Rack	Eagan  MN	MN	MN	USA	3	Solar Monitoring
pat0175	8013583	2011	Solar Monitoring	Novato  CA	CA	CA	USA	6	Solar Inverter
pat0699	13/152 360	2011	Solar Monitoring	Cary  NC	NC	NC	USA	7	Solar Inverter
pat0574	12/894 704	2012	Solar Mounting/Rack	Santa Clara  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0124	7856769	2010	Solar Mounting/Rack	Berkeley  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0424	12/378 310	2010	Solar Mounting/Rack	Auburn Hills  MI	MI	MI	USA	8	Solar Inverter
pat0743	13/253 154	2012	Solar Monitoring	Boulder  CO	CO	CO	USA	5	Solar Monitoring
pat0621	12/976 258	2012	Solar Mounting/Rack	Boston  MA	MA	MA	USA	13	Solar Mounting/Rack
pat0536	12/791 580	2011	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	2	Solar Mounting/Rack
pat0064	7622912	2009	Solar Monitoring	San Jose  CA	CA	CA	USA	6	Solar Inverter
pat0405	12/284 915	2009	Solar Inverter	Petaluma  CA	CA	CA	USA	8	Solar Inverter
pat0693	13/131 065	2011	Solar Mounting/Rack	Carlsbad  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0786	13/362 530	2012	Solar Mounting/Rack	Rockaway  NJ	NJ	NJ	USA	2	Solar Mounting/Rack
pat0337	11/515 094	2007	Solar Mounting/Rack	Roanoke  TX	TX	TX	USA	14	Solar Mounting/Rack
pat0208	8106765	2012	Solar Monitoring	Ben Lomond  CA	CA	CA	USA	6	Solar Inverter
pat0596	12/922 081	2011	Solar Mounting/Rack	Leutkirch	N/A	N/A	Germany	9	Solar Mounting/Rack
pat0191	8061091	2011	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0192	8065844	2011	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	2	Solar Mounting/Rack
pat0160	7962247	2011	Solar Monitoring	Camarillo  CA	CA	CA	USA	5	Solar Monitoring
pat0402	12/250 433	2010	Solar Mounting/Rack	San Rafeal  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0365	11/947 718	2008	Solar Mounting/Rack	San Diego  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0497	12/663 499	2010	Solar Inverter	Arezzo	N/A	N/A	Italy	11	Solar Inverter
pat0053	7531741	2009	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	2	Solar Mounting/Rack
pat0155	7938661	2011	Solar Mounting/Rack	Berwyn  PA	PA	PA	USA	2	Solar Mounting/Rack
pat0815	13/439250	2012	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0149	7924582	2011	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0111	7824191	2010	Solar Inverter	Roanoke  TX	TX	TX	USA	9	Solar Mounting/Rack
pat0818	13/448 801	2012	Solar Monitoring	Chargin Falls  OH	OH	OH	USA	11	Solar Inverter
pat0600	12/943 360	2011	Solar Mounting/Rack	Upper Montclair  NJ	NJ	NJ	USA	12	Solar Mounting/Rack
pat0756	13/285 065	2012	Solar Inverter	Ottawa	N/A	N/A	Canada	10	Solar Inverter
pat0181	8023297	2011	Solar Inverter	Niskayuna  NY	NY	NY	USA	0	Solar Inverter
pat0112	7832157	2010	Solar Mounting/Rack	Los Gatos  CA	CA	CA	USA	12	Solar Mounting/Rack
pat0235	8175755	2012	Solar Monitoring	Schenectady  NY	NY	NY	USA	6	Solar Inverter
pat0144	7906870	2011	Solar Inverter	Bend  OR	OR	OR	USA	6	Solar Inverter
pat0767	13/316 007	2012	Solar Mounting/Rack	Philadephia  PA	PA	PA	USA	14	Solar Mounting/Rack
pat0027	7336201	2008	Solar Monitoring	Mineola  NY	NY	NY	USA	5	Solar Monitoring
pat0555	12/846 686	2012	Solar Mounting/Rack	Perrysburg  OH	OH	OH	USA	14	Solar Mounting/Rack
pat0266	8227937	2012	Solar Inverter	Blaine  WA	WA	WA	USA	6	Solar Inverter
pat0619	12/970 579	2012	Solar Inverter	Hsinchu	N/A	N/A	Taiwan	0	Solar Inverter
pat0799	13/408 264	2012	Solar Mounting/Rack	San Rafeal  CA	CA	CA	USA	14	Solar Mounting/Rack
pat0062	7619200	2009	Solar Mounting/Rack	Fort Collins  CO	CO	CO	USA	8	Solar Inverter
pat0379	12/118 807	2009	Solar Monitoring	Schenectady  NY	NY	NY	USA	5	Solar Monitoring
pat0233	8171679	2012	Solar Mounting/Rack	Alameda  CA	CA	CA	USA	4	Solar Mounting/Rack
pat0167	7986122	2011	Solar Inverter	Petaluma  CA	CA	CA	USA	11	Solar Inverter
pat0009	7000395	2006	Solar Monitoring	Jhongli	N/A	N/A	Taiwan	6	Solar Inverter
pat0809	13/427 314	2012	Solar Monitoring	Osaka	N/A	N/A	Japan	3	Solar Monitoring
pat0758	13/294 237	2012	Solar Monitoring	Freiberg	N/A	N/A	Germany	6	Solar Inverter
pat0211	8115340	2012	Solar Monitoring	Hayward  CA	CA	CA	USA	7	Solar Inverter
pat0615	12/961 249	2011	Solar Mounting/Rack	Alameda  CA	CA	CA	USA	4	Solar Mounting/Rack
pat0731	13/222 832	2012	Solar Monitoring	Obernburg	N/A	N/A	Germany	3	Solar Monitoring
pat0116	7843085	2010	Solar Inverter	Fort Collins  CO	CO	CO	USA	13	Solar Mounting/Rack
pat0072	7690123	2010	Site Assessment	Sebastopol  CA	CA	CA	USA	5	Solar Monitoring
pat0679	13/095 179	2011	Solar Inverter	Austin  TX	TX	TX	USA	6	Solar Inverter
pat0327	11/011 674	2005	Solar Mounting/Rack	Warrenville  IL	IL	IL	USA	13	Solar Mounting/Rack
pat0320	10/743 683	2005	Solar Mounting/Rack	Malibu  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0593	12/915 926	2011	Solar Inverter	Hong Kong	N/A	N/A	China	10	Solar Inverter
pat0688	13/117 972	2012	Solar Inverter	Baden	N/A	N/A	Switzerland	0	Solar Inverter
pat0315	8334618	2009	Solar Inverter	Cleveland  OH	OH	OH	USA	6	Solar Inverter
pat0143	7900407	2008	Solar Mounting/Rack	Berkley CA	CA	CA	USA	2	Solar Mounting/Rack
pat0349	11/765 991	2008	Solar Inverter	San Jose  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0333	11/400 022	2006	Solar Mounting/Rack	Memphis  TN	TN	TN	USA	4	Solar Mounting/Rack
pat0814	13/437 992	2012	Solar Mounting/Rack	London	N/A	N/A	Canada	14	Solar Mounting/Rack
pat0213	8128044	2012	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	14	Solar Mounting/Rack
pat0485	12/609 742	2011	Solar Inverter	Austin  TX	TX	TX	USA	8	Solar Inverter
pat0664	13/076 936	2012	Solar Mounting/Rack	Hamburg	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0721	13/199 547	2012	Solar Mounting/Rack	Rangsdorf	N/A	N/A	Germany	14	Solar Mounting/Rack
pat0198	8085564	2011	Solar Inverter	Schenectady  NY	NY	NY	USA	6	Solar Inverter
pat0847	13/578 604	2012	Solar Mounting/Rack	Osaka	N/A	N/A	Japan	4	Solar Mounting/Rack
pat0134	7884500	2011	Solar Inverter	Sunnyvale  CA	CA	CA	USA	0	Solar Inverter
pat0724	13/204 957	2011	Solar Inverter	Niestetal	N/A	N/A	Germany	6	Solar Inverter
pat0742	13/244 222	2012	Solar Monitoring	Cambridge  GB	N/A	N/A	Great Britain	3	Solar Monitoring
pat0380	12/121 578	2008	Solar Inverter	Colorado Springs  CO	CO	CO	USA	8	Solar Inverter
pat0250	8201382	2012	Solar Mounting/Rack	Boston  MA	MA	MA	USA	13	Solar Mounting/Rack
pat0369	11/997 686	2009	Solar Monitoring	Alice Springs	N/A	N/A	Australia	3	Solar Monitoring
pat0495	12/657 069	2010	Solar Inverter	Petaluma  CA	CA	CA	USA	8	Solar Inverter
pat0545	12/818 305	2010	Solar Inverter	Dresden	N/A	N/A	Germany	6	Solar Inverter
pat0642	13/033 434	2011	Solar Monitoring	Dhahran	N/A	N/A	Saudi Arabia	5	Solar Monitoring
pat0568	12/871 234	2012	Solar Monitoring	Portland  TN	TN	TN	USA	5	Solar Monitoring
pat0389	12/162 187	2009	Solar Inverter	Osaka	N/A	N/A	Japan	11	Solar Inverter
pat0188	8053930	2011	Solar Inverter	Niestetal	N/A	N/A	Germany	0	Solar Inverter
pat0041	7435897	2008	Solar Mounting/Rack	Billerica  MA	MA	MA	USA	14	Solar Mounting/Rack
pat0139	7896000	2011	Solar Mounting/Rack	Vaughn	N/A	N/A	Canada	2	Solar Mounting/Rack
pat0788	13/377 336	2012	Solar Mounting/Rack	Dongguan	N/A	N/A	China	14	Solar Mounting/Rack
pat0314	8334617	2012	Solar Inverter	Madrid	N/A	N/A	Spain	11	Solar Inverter
pat0076	7706990	2010	Solar Monitoring	Cold Spring  NY	NY	NY	USA	5	Solar Monitoring
pat0694	13/135 942	2012	Solar Mounting/Rack	Richboro  PA	PA	PA	USA	12	Solar Mounting/Rack
pat0137	7890217	2011	Solar Monitoring	Schenectady  NY	NY	NY	USA	3	Solar Monitoring
pat0691	13/128 211	2012	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	13	Solar Mounting/Rack
pat0477	12/592 751	2010	Solar Mounting/Rack	Westford  MA	MA	MA	USA	2	Solar Mounting/Rack
pat0470	12/565 004	2010	Solar Inverter	Schenectady  NY	NY	NY	USA	6	Solar Inverter
