PatId	Patnum	Year	OrigTechArea	city	state	state	country	topicId	ourTechArea
pat0509	num-12/722 027	yr-2010	Solar Inverter	Perrysburg  OH	OH	OH	USA	topic-6	Solar Inverter
pat0054	num-7557292	yr-2009	Solar Mounting/Rack	Richmond  CA	CA	CA	USA	topic-12	Solar Mounting/Rack
pat0465	num-12/564 664	yr-2010	Solar Mounting/Rack	Alameda  CA	USA	USA	USA	topic-4	Solar Mounting/Rack
pat0716	num-13/194 725	yr-2012	Solar Inverter	Dallas  TX	TX	TX	USA	topic-11	Solar Inverter
pat0172	num-8004117	yr-2011	Solar Inverter	Herzelia	N/A	N/A	Israel	topic-10	Solar Inverter
pat0597	num-12/933 990	yr-2011	Solar Inverter	Austin  TX	TX	TX	USA	topic-6	Solar Inverter
pat0251	num-8203069	yr-2012	Solar Mounting/Rack	Fort Collins  CO	CO	CO	USA	topic-7	Solar Inverter
pat0518	num-12/742 421	yr-2010	Solar Mounting/Rack	Tomago	N/A	N/A	Australia	topic-3	Solar Monitoring
pat0412	num-12/323 450	yr-2010	Solar Monitoring	Chicago  IL	IL	IL	USA	topic-12	Solar Mounting/Rack
pat0823	num-13/467 382	yr-2012	Solar Inverter	Niestetal	N/A	N/A	Germany	topic-0	Solar Inverter
pat0801	num-13/410452	yr-2012	Solar Monitoring	Niestetal	N/A	N/A	Germany	topic-11	Solar Inverter
pat0709	num-13/171 428	yr-2012	Solar Mounting/Rack	Hong Kong	N/A	N/A	China	topic-13	Solar Mounting/Rack
pat0730	num-13/216 376	yr-2011	Solar Mounting/Rack	Eagan  MN	MN	MN	USA	topic-3	Solar Monitoring
pat0175	num-8013583	yr-2011	Solar Monitoring	Novato  CA	CA	CA	USA	topic-6	Solar Inverter
pat0699	num-13/152 360	yr-2011	Solar Monitoring	Cary  NC	NC	NC	USA	topic-7	Solar Inverter
pat0574	num-12/894 704	yr-2012	Solar Mounting/Rack	Santa Clara  CA	CA	CA	USA	topic-14	Solar Mounting/Rack
pat0124	num-7856769	yr-2010	Solar Mounting/Rack	Berkeley  CA	CA	CA	USA	topic-2	Solar Mounting/Rack
pat0424	num-12/378 310	yr-2010	Solar Mounting/Rack	Auburn Hills  MI	MI	MI	USA	topic-8	Solar Inverter
pat0743	num-13/253 154	yr-2012	Solar Monitoring	Boulder  CO	CO	CO	USA	topic-5	Solar Monitoring
pat0621	num-12/976 258	yr-2012	Solar Mounting/Rack	Boston  MA	MA	MA	USA	topic-13	Solar Mounting/Rack
pat0536	num-12/791 580	yr-2011	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	topic-2	Solar Mounting/Rack
pat0064	num-7622912	yr-2009	Solar Monitoring	San Jose  CA	CA	CA	USA	topic-6	Solar Inverter
pat0405	num-12/284 915	yr-2009	Solar Inverter	Petaluma  CA	CA	CA	USA	topic-8	Solar Inverter
pat0693	num-13/131 065	yr-2011	Solar Mounting/Rack	Carlsbad  CA	CA	CA	USA	topic-2	Solar Mounting/Rack
pat0786	num-13/362 530	yr-2012	Solar Mounting/Rack	Rockaway  NJ	NJ	NJ	USA	topic-2	Solar Mounting/Rack
pat0337	num-11/515 094	yr-2007	Solar Mounting/Rack	Roanoke  TX	TX	TX	USA	topic-14	Solar Mounting/Rack
pat0208	num-8106765	yr-2012	Solar Monitoring	Ben Lomond  CA	CA	CA	USA	topic-6	Solar Inverter
pat0596	num-12/922 081	yr-2011	Solar Mounting/Rack	Leutkirch	N/A	N/A	Germany	topic-9	Solar Mounting/Rack
pat0191	num-8061091	yr-2011	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	topic-2	Solar Mounting/Rack
pat0192	num-8065844	yr-2011	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	topic-2	Solar Mounting/Rack
pat0160	num-7962247	yr-2011	Solar Monitoring	Camarillo  CA	CA	CA	USA	topic-5	Solar Monitoring
pat0402	num-12/250 433	yr-2010	Solar Mounting/Rack	San Rafeal  CA	CA	CA	USA	topic-14	Solar Mounting/Rack
pat0365	num-11/947 718	yr-2008	Solar Mounting/Rack	San Diego  CA	CA	CA	USA	topic-13	Solar Mounting/Rack
pat0497	num-12/663 499	yr-2010	Solar Inverter	Arezzo	N/A	N/A	Italy	topic-11	Solar Inverter
pat0053	num-7531741	yr-2009	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	topic-2	Solar Mounting/Rack
pat0155	num-7938661	yr-2011	Solar Mounting/Rack	Berwyn  PA	PA	PA	USA	topic-2	Solar Mounting/Rack
pat0815	num-13/439250	yr-2012	Solar Inverter	Niestetal	N/A	N/A	Germany	topic-0	Solar Inverter
pat0149	num-7924582	yr-2011	Solar Inverter	Niestetal	N/A	N/A	Germany	topic-0	Solar Inverter
pat0111	num-7824191	yr-2010	Solar Inverter	Roanoke  TX	TX	TX	USA	topic-9	Solar Mounting/Rack
pat0818	num-13/448 801	yr-2012	Solar Monitoring	Chargin Falls  OH	OH	OH	USA	topic-11	Solar Inverter
pat0600	num-12/943 360	yr-2011	Solar Mounting/Rack	Upper Montclair  NJ	NJ	NJ	USA	topic-12	Solar Mounting/Rack
pat0756	num-13/285 065	yr-2012	Solar Inverter	Ottawa	N/A	N/A	Canada	topic-10	Solar Inverter
pat0181	num-8023297	yr-2011	Solar Inverter	Niskayuna  NY	NY	NY	USA	topic-0	Solar Inverter
pat0112	num-7832157	yr-2010	Solar Mounting/Rack	Los Gatos  CA	CA	CA	USA	topic-12	Solar Mounting/Rack
pat0235	num-8175755	yr-2012	Solar Monitoring	Schenectady  NY	NY	NY	USA	topic-6	Solar Inverter
pat0144	num-7906870	yr-2011	Solar Inverter	Bend  OR	OR	OR	USA	topic-6	Solar Inverter
pat0767	num-13/316 007	yr-2012	Solar Mounting/Rack	Philadephia  PA	PA	PA	USA	topic-14	Solar Mounting/Rack
pat0027	num-7336201	yr-2008	Solar Monitoring	Mineola  NY	NY	NY	USA	topic-5	Solar Monitoring
pat0555	num-12/846 686	yr-2012	Solar Mounting/Rack	Perrysburg  OH	OH	OH	USA	topic-14	Solar Mounting/Rack
pat0266	num-8227937	yr-2012	Solar Inverter	Blaine  WA	WA	WA	USA	topic-6	Solar Inverter
pat0619	num-12/970 579	yr-2012	Solar Inverter	Hsinchu	N/A	N/A	Taiwan	topic-0	Solar Inverter
pat0799	num-13/408 264	yr-2012	Solar Mounting/Rack	San Rafeal  CA	CA	CA	USA	topic-14	Solar Mounting/Rack
pat0062	num-7619200	yr-2009	Solar Mounting/Rack	Fort Collins  CO	CO	CO	USA	topic-8	Solar Inverter
pat0379	num-12/118 807	yr-2009	Solar Monitoring	Schenectady  NY	NY	NY	USA	topic-5	Solar Monitoring
pat0233	num-8171679	yr-2012	Solar Mounting/Rack	Alameda  CA	CA	CA	USA	topic-4	Solar Mounting/Rack
pat0167	num-7986122	yr-2011	Solar Inverter	Petaluma  CA	CA	CA	USA	topic-11	Solar Inverter
pat0009	num-7000395	yr-2006	Solar Monitoring	Jhongli	N/A	N/A	Taiwan	topic-6	Solar Inverter
pat0809	num-13/427 314	yr-2012	Solar Monitoring	Osaka	N/A	N/A	Japan	topic-3	Solar Monitoring
pat0758	num-13/294 237	yr-2012	Solar Monitoring	Freiberg	N/A	N/A	Germany	topic-6	Solar Inverter
pat0211	num-8115340	yr-2012	Solar Monitoring	Hayward  CA	CA	CA	USA	topic-7	Solar Inverter
pat0615	num-12/961 249	yr-2011	Solar Mounting/Rack	Alameda  CA	CA	CA	USA	topic-4	Solar Mounting/Rack
pat0731	num-13/222 832	yr-2012	Solar Monitoring	Obernburg	N/A	N/A	Germany	topic-3	Solar Monitoring
pat0116	num-7843085	yr-2010	Solar Inverter	Fort Collins  CO	CO	CO	USA	topic-13	Solar Mounting/Rack
pat0072	num-7690123	yr-2010	Site Assessment	Sebastopol  CA	CA	CA	USA	topic-5	Solar Monitoring
pat0679	num-13/095 179	yr-2011	Solar Inverter	Austin  TX	TX	TX	USA	topic-6	Solar Inverter
pat0327	num-11/011 674	yr-2005	Solar Mounting/Rack	Warrenville  IL	IL	IL	USA	topic-13	Solar Mounting/Rack
pat0320	num-10/743 683	yr-2005	Solar Mounting/Rack	Malibu  CA	CA	CA	USA	topic-13	Solar Mounting/Rack
pat0593	num-12/915 926	yr-2011	Solar Inverter	Hong Kong	N/A	N/A	China	topic-10	Solar Inverter
pat0688	num-13/117 972	yr-2012	Solar Inverter	Baden	N/A	N/A	Switzerland	topic-0	Solar Inverter
pat0315	num-8334618	yr-2009	Solar Inverter	Cleveland  OH	OH	OH	USA	topic-6	Solar Inverter
pat0143	num-7900407	yr-2008	Solar Mounting/Rack	Berkley CA	CA	CA	USA	topic-2	Solar Mounting/Rack
pat0349	num-11/765 991	yr-2008	Solar Inverter	San Jose  CA	CA	CA	USA	topic-13	Solar Mounting/Rack
pat0333	num-11/400 022	yr-2006	Solar Mounting/Rack	Memphis  TN	TN	TN	USA	topic-4	Solar Mounting/Rack
pat0814	num-13/437 992	yr-2012	Solar Mounting/Rack	London	N/A	N/A	Canada	topic-14	Solar Mounting/Rack
pat0213	num-8128044	yr-2012	Solar Mounting/Rack	Albuquerque  NM	NM	NM	USA	topic-14	Solar Mounting/Rack
pat0485	num-12/609 742	yr-2011	Solar Inverter	Austin  TX	TX	TX	USA	topic-8	Solar Inverter
pat0664	num-13/076 936	yr-2012	Solar Mounting/Rack	Hamburg	N/A	N/A	Germany	topic-14	Solar Mounting/Rack
pat0721	num-13/199 547	yr-2012	Solar Mounting/Rack	Rangsdorf	N/A	N/A	Germany	topic-14	Solar Mounting/Rack
pat0198	num-8085564	yr-2011	Solar Inverter	Schenectady  NY	NY	NY	USA	topic-6	Solar Inverter
pat0847	num-13/578 604	yr-2012	Solar Mounting/Rack	Osaka	N/A	N/A	Japan	topic-4	Solar Mounting/Rack
pat0134	num-7884500	yr-2011	Solar Inverter	Sunnyvale  CA	CA	CA	USA	topic-0	Solar Inverter
pat0724	num-13/204 957	yr-2011	Solar Inverter	Niestetal	N/A	N/A	Germany	topic-6	Solar Inverter
pat0742	num-13/244 222	yr-2012	Solar Monitoring	Cambridge  GB	N/A	N/A	Great Britain	topic-3	Solar Monitoring
pat0380	num-12/121 578	yr-2008	Solar Inverter	Colorado Springs  CO	CO	CO	USA	topic-8	Solar Inverter
pat0250	num-8201382	yr-2012	Solar Mounting/Rack	Boston  MA	MA	MA	USA	topic-13	Solar Mounting/Rack
pat0369	num-11/997 686	yr-2009	Solar Monitoring	Alice Springs	N/A	N/A	Australia	topic-3	Solar Monitoring
pat0495	num-12/657 069	yr-2010	Solar Inverter	Petaluma  CA	CA	CA	USA	topic-8	Solar Inverter
pat0545	num-12/818 305	yr-2010	Solar Inverter	Dresden	N/A	N/A	Germany	topic-6	Solar Inverter
pat0642	num-13/033 434	yr-2011	Solar Monitoring	Dhahran	N/A	N/A	Saudi Arabia	topic-5	Solar Monitoring
pat0568	num-12/871 234	yr-2012	Solar Monitoring	Portland  TN	TN	TN	USA	topic-5	Solar Monitoring
pat0389	num-12/162 187	yr-2009	Solar Inverter	Osaka	N/A	N/A	Japan	topic-11	Solar Inverter
pat0188	num-8053930	yr-2011	Solar Inverter	Niestetal	N/A	N/A	Germany	topic-0	Solar Inverter
pat0041	num-7435897	yr-2008	Solar Mounting/Rack	Billerica  MA	MA	MA	USA	topic-14	Solar Mounting/Rack
pat0139	num-7896000	yr-2011	Solar Mounting/Rack	Vaughn	N/A	N/A	Canada	topic-2	Solar Mounting/Rack
pat0788	num-13/377 336	yr-2012	Solar Mounting/Rack	Dongguan	N/A	N/A	China	topic-14	Solar Mounting/Rack
pat0314	num-8334617	yr-2012	Solar Inverter	Madrid	N/A	N/A	Spain	topic-11	Solar Inverter
pat0076	num-7706990	yr-2010	Solar Monitoring	Cold Spring  NY	NY	NY	USA	topic-5	Solar Monitoring
pat0694	num-13/135 942	yr-2012	Solar Mounting/Rack	Richboro  PA	PA	PA	USA	topic-12	Solar Mounting/Rack
pat0137	num-7890217	yr-2011	Solar Monitoring	Schenectady  NY	NY	NY	USA	topic-3	Solar Monitoring
pat0691	num-13/128 211	yr-2012	Solar Mounting/Rack	San Jose  CA	CA	CA	USA	topic-13	Solar Mounting/Rack
pat0477	num-12/592 751	yr-2010	Solar Mounting/Rack	Westford  MA	MA	MA	USA	topic-2	Solar Mounting/Rack
pat0470	num-12/565 004	yr-2010	Solar Inverter	Schenectady  NY	NY	NY	USA	topic-6	Solar Inverter
pat0588	num-12/908 953	yr-2011	Solar Monitoring	Warrenville  IL	IL	IL	USA	topic-13	Solar Mounting/Rack
pat0206	num-8106537	yr-2012	Solar Inverter	Boston  MA	MA	MA	USA	topic-11	Solar Inverter
pat0450	num-12/498 478	yr-2010	Solar Inverter	Niestetal	N/A	N/A	Germany	topic-0	Solar Inverter
pat0049	num-7500391	yr-2009	Site Assessment	Boulder  CO	CO	CO	USA	topic-1	Site Assessment
pat0422	num-12/371 315	yr-2010	Solar Monitoring	San Jose  CA	CA	CA	USA	topic-7	Solar Inverter
pat0145	num-7908348	yr-2011	Solar Mounting/Rack	Schenectady  NY	NY	NY	USA	topic-5	Solar Monitoring
pat0486	num-12/612 170	yr-2011	Solar Mounting/Rack	Schenectady  NY	NY	NY	USA	topic-13	Solar Mounting/Rack
