pid, patent #, tech area, city, state, country, url, status, cpc_class
pat174,8018748,Solar Inverter,Niskayuna,NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=45&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,no CPC,
pat175,8019117,Site Assessment,Tokyo,,Japan,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=231&f=G&l=50&d=PTXT&s1=solar.CLTX.+or+solar.DCTX.+OR+photovoltaic.CLTX.+or+photovoltaic.DCTX.+AND+mapping.CLTX.+or+mapping.DCTX.+OR+estimation.CLTX.+or+estimation.DCTX.+OR+obstruction.CLTX.+or+obstruction.DCTX.+OR+potential.CLTX.+or+potential.DCTX.+OR+site.CLTX.+or+site.DCTX.+OR+terrain.CLTX.+or+terrain.DCTX.+OR+access.CLTX.+or+access.DCTX.+OR+azimuth.CLTX.+or+azimuth.DCTX.+OR+survey.CLTX.+or+survey.DCTX.&p=5&OS=+ACLM/solar+OR+ACLM/photovoltaic+AND+ACLM/mapping+OR+ACLM/estimation+OR+ACLM/obstruction+OR+ACLM/potential+OR+ACLM/site+OR+ACLM/terrain+OR+ACLM/access+OR+ACLM/azimuth+OR+ACLM/survey&RS=ACLM/solar+OR+ACLM/photovoltaic+AND+ACLM/mapping+OR+ACLM/estimation+OR+ACLM/obstruction+OR+ACLM/potential+OR+ACLM/site+OR+ACLM/terrain+OR+ACLM/access+OR+ACLM/azimuth+OR+ACLM/survey,invalid url,
pat176,8022571,Solar Monitoring,Cupertino,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8022571,valid,H02J 7/35�(20130101)
pat177,8023266,Solar Inverter,Westford,MA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8023266,valid,H01L 31/0428�(20130101); Y02E 10/50�(20130101)
pat178,8023288,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8023288.PN.&OS=PN/8023288&RS=PN/8023288,valid,H02J 3/382�(20130101); H02M 3/158�(20130101); H02M 2001/007�(20130101); H02M 2001/009�(20130101); Y02B 70/1425�(20130101); Y02E 10/563�(20130101)
pat179,8023297,Solar Inverter,Niskayuna,NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=43&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,valid,H04Q 9/00�(20130101)
pat180,8024077,Solar Monitoring,San Diego,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=498&p=10&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28aclm/solar+and+%28aclm/monitor+or+aclm/monitoring%29%29+or+%28aclm/photovoltaic+and+%28aclm/monitor+or+aclm/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,H04Q 9/00 20130101
pat181,8033859,Solar Mounting/Rack,Blomberg,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=39&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,H01L 31/0485�(20130101); H01R 13/113�(20130101); H01R 13/506�(20130101); H01R 31/06�(20130101); H01R 2101/00�(20130101); Y02E 10/50�(20130101)
pat182,8035257,Solar Inverter; ,Petaluma,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8035257.PN.&OS=PN/8035257&RS=PN/8035257,valid,G05F 1/67�(20130101); H02J 3/382�(20130101); H02J 3/385�(20130101)
pat183,8035369,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8035369.PN.&OS=PN/8035369&RS=PN/8035369,valid,H02J 3/38�(20130101); H02J 2003/388�(20130101)
pat184,8036005,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8036005.PN.&OS=PN/8036005&RS=PN/8036005,valid,H01H 85/0241�(20130101); H02J 3/382�(20130101); Y02E 10/563�(20130101)
pat185,8044533,Solar Inverter; Solar Monitoring,Ravensburg,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8044533,valid,H02J 7/35�(20130101)
pat186,8053930,Solar Inverter; ,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=38&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,valid,F24J 2/38�(20130101); F24J 2/542�(20130101); G01S 3/7803�(20130101); G01S 3/7861�(20130101); Y02E 10/47�(20130101)
pat187,8058747,Solar Inverter,Los Gatos,CA,USA,http://www.google.com/patents/US8058747?dq=inassignee:%22TIGO+ENERGY,invalid url,
pat188,8058752,Solar Inverter,Santa Clara,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8058752.PN.&OS=PN/8058752&RS=PN/8058752,valid,G05F 1/67�(20130101); H02M 3/1582�(20130101); H02M 7/003�(20130101); Y02E 10/58�(20130101)
pat189,8061091,Solar Mounting/Rack  ,San Jose,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=35&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,H01L 31/0482�(20130101); H01L 31/058�(20130101); Y02B 10/12�(20130101); Y02B 10/20�(20130101); Y02B 10/70�(20130101)
pat190,8065844,Solar Mounting/Rack  ,San Jose,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=33&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,F24J 2/5211�(20130101); F24J 2/5239�(20130101); F24J 2/5252�(20130101); H01L 31/0482�(20130101); F24J 2/4638�(20130101); Y02B 10/12�(20130101); Y02E 10/47�(20130101); Y02E 10/50�(20130101)
pat191,8067855,Solar Monitoring,Cambridgeshire,,GB,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8067855.PN.&OS=PN/8067855&RS=PN/8067855,valid,H02J 3/382�(20130101); H02M 7/4807�(20130101); H01L 27/1203�(20130101); H03K 17/6871�(20130101); Y02B 10/14�(20130101); Y02E 10/563�(20130101)
pat192,8068352,Solar Inverter; ,Peoria,IL,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8068352,valid,H02J 3/38�(20130101); H02J 2003/388�(20130101)
pat193,8076903,Solar Inverter,Lisle,IL,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8076903.PN.&OS=PN/8076903&RS=PN/8076903,valid,B60L 11/1851�(20130101); H01M 10/441�(20130101); H01M 10/46�(20130101); H02J 7/0013�(20130101); H01M 10/052�(20130101); Y02E 60/12�(20130101); Y02T 10/7005�(20130101); Y02T 10/7011�(20130101); Y02T 10/705�(20130101)
pat194,8080899,Solar Inverter,North Andover MA,MA,USA,http://www.google.com/patents?id=2IH_AQAAEBAJ&zoom=4&dq=%22solar%20inverter%22&pg=PA1#v=onepage&q=%22solar%20inverter%22&f=false,invalid url,
pat195,8083540,Solar Mounting/Rack; Solar Monitoring,Berwyn,PA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=31&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,F24J 2/045�(20130101); F24J 2/464�(20130101); F24J 2/465�(20130101); F24J 2/5205�(20130101); F24J 2/5243�(20130101); H01L 31/0422�(20130101); H01L 31/0482�(20130101); F24J 2002/4665�(20130101); F24J 2002/5275�(20130101); Y02B 10/12�(20130101); Y02B 10/20�(20130101); Y02B 10/70�(20130101); Y02E 10/44�(20130101); Y02E 10/47�(20130101); Y02E 10/50�(20130101)
pat196,8085564,Solar Inverter,Schenectady,NY,USA,http://www.google.com/patents?id=wi4AAgAAEBAJ&zoom=4&dq=solar%20inverter&pg=PA1#v=onepage&q=solar%20inverter&f=false,invalid url,
pat197,8093756,Solar Inverter ,Fort Collins,CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8093756.PN.&OS=PN/8093756&RS=PN/8093756,no abstract or claims,H02J 3/382�(20130101); H02M 2001/0077�(20130101); Y02B 10/14�(20130101); Y02E 10/563�(20130101); Y02E 10/58�(20130101)
pat198,8093757,Solar Inverter; ,Los Gatos,CA,USA,http://www.google.com/patents?id=zOwAAgAAEBAJ&zoom=4&dq=solar%20inverter&pg=PA1#v=onepage&q&f=false,invalid url,
pat199,8094475,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8094475.PN.&OS=PN/8094475&RS=PN/8094475,valid,H02J 3/38�(20130101); H02M 1/44�(20130101); H02M 7/539�(20130101); Y02B 70/1483�(20130101); Y02E 10/563�(20130101)
pat200,8097818,Solar Mounting/Rack ,Schalksmuhle,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=30&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,F24J 2/5424�(20130101); H01L 31/052�(20130101); H01L 31/0522�(20130101); F24J 2/08�(20130101); Y02E 10/47�(20130101); Y02E 10/52�(20130101)
pat201,8099922,Solar Mounting/Rack  ,Mascoutah,IL,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8099922,valid,F24J 2/5203�(20130101); F24J 2/5245�(20130101); F16B 7/0453�(20130101); F16B 7/187�(20130101); Y02E 10/50�(20130101)
pat202,8102074,Solar Inverter; Solar Monitoring,Los Gatos,CA,USA,http://www.google.com/patents?id=CE8CAgAAEBAJ&zoom=4&dq=solar%20inverter&pg=PA1#v=onepage&q=solar%20inverter&f=false,invalid url,
pat203,8103465,Solar Monitoring,Branchburg,NJ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=87&f=G&l=50&d=PTXT&s1=solar.CLTX.+or+solar.DCTX.+AND+monitor.CLTX.+or+monitor.DCTX.+OR+monitoring.CLTX.+or+monitoring.DCTX.+OR+photovoltaic.CLTX.+or+photovoltaic.DCTX.+AND+monitor.CLTX.+or+monitor.DCTX.+OR+monitoring.CLTX.+or+monitoring.DCTX.&p=2&OS=+ACLM/solar+AND+ACLM/monitor+OR+ACLM/monitoring+OR+ACLM/photovoltaic+AND+ACLM/monitor+OR+ACLM/monitoring&RS=ACLM/solar+AND+ACLM/monitor+OR+ACLM/monitoring+OR+ACLM/photovoltaic+AND+ACLM/monitor+OR+ACLM/monitoring,no CPC,
pat204,8106537,Solar Inverter,Boston,MA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=31&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,valid,H02H 7/1222�(20130101); Y02E 10/56�(20130101)
pat205,8106543,Solar Inverter,Taipei,,Taiwan,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8106543,valid,G05F 1/67�(20130101)
pat206,8106765,Solar Monitoring,Ben Lomond,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8106765,valid,H02J 3/383�(20130101); H02J 13/0079�(20130101); H02J 3/381�(20130101); H02J 3/382�(20130101); H02J 3/386�(20130101); Y02B 10/30�(20130101)
pat207,8109048,Solar Mounting/Rack,San Rafael,CA,USA,http://www.google.com/patents?id=uR8DAgAAEBAJ&zoom=4&dq=Solar%20Racking&pg=PA1#v=onepage&q=Solar%20Racking&f=false,invalid url,
pat208,8113853,Solar Mounting/Rack,Toms River,NJ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8113853.PN.&OS=PN/8113853&RS=PN/8113853,valid,H01L 31/0485�(20130101); H01L 31/0486�(20130101); H05K 7/026�(20130101); H01R 13/114�(20130101); H01R 31/08�(20130101); Y02E 10/50�(20130101)
pat209,8115340,Solar Monitoring,Hayward,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=78&f=G&l=50&d=PTXT&s1=solar.CLTX.+or+solar.DCTX.+AND+monitor.CLTX.+or+monitor.DCTX.+OR+monitoring.CLTX.+or+monitoring.DCTX.+OR+photovoltaic.CLTX.+or+photovoltaic.DCTX.+AND+monitor.CLTX.+or+monitor.DCTX.+OR+monitoring.CLTX.+or+monitoring.DCTX.&p=2&OS=+ACLM/solar+AND+ACLM/monitor+OR+ACLM/monitoring+OR+ACLM/photovoltaic+AND+ACLM/monitor+OR+ACLM/monitoring&RS=ACLM/solar+AND+ACLM/monitor+OR+ACLM/monitoring+OR+ACLM/photovoltaic+AND+ACLM/monitor+OR+ACLM/monitoring,no CPC,
pat210,8119963,Solar Mounting/Rack  ,Flaggstaff,AZ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=24&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,F24J 2/5211�(20130101); F24J 2/5239�(20130101); F24J 2/5252�(20130101); F24J 2/526�(20130101); F24J 2/5262�(20130101); H01L 31/0482�(20130101); Y02B 10/12�(20130101); Y02B 10/20�(20130101); Y02E 10/47�(20130101); Y02E 10/50�(20130101); F16B 33/006�(20130101); F16B 35/06�(20130101); F16B 37/00�(20130101); F24J 2002/467�(20130101); F24J 2002/5292�(20130101)
pat211,8128044,Solar Mounting/Rack  ,Albuquerque,NM,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=23&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,valid,F24J 2/5205�(20130101); F24J 2/5243�(20130101); H01L 31/0482�(20130101); Y02B 10/12�(20130101); Y02B 10/20�(20130101); Y02E 10/47�(20130101); Y02E 10/50�(20130101)
pat212,8130518,Solar Inverter;  ,Rancocas,NJ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8130518.PN.&OS=PN/8130518&RS=PN/8130518,valid,H02M 7/49�(20130101)
pat213,8134812,Solar Inverter,Fort Collins,CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8134812,valid,H02H 3/16�(20130101); H02H 7/1222�(20130101); H02H 7/20�(20130101)
pat214,8136310,Solar Mounting/Rack  ,Santa Rosa,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=22&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,invalid url,
pat215,8136311,Solar Mounting/Rack  ,Camas,WA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/mounting+AND+ACLM,no CPC,
pat216,8136783,Solar Mounting/Rack  ,Mainz,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8136783.PN.&OS=PN/8136783&RS=PN/8136783,valid,H01L 31/0422�(20130101); F24J 2002/5441�(20130101); F24J 2002/5451�(20130101); F24J 2002/5468�(20130101); Y02E 10/50�(20130101)
pat217,8138411,Solar Inverter,Dresden,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8138411.PN.&OS=PN/8138411&RS=PN/8138411,valid,H01L 31/02021�(20130101); Y02E 10/50�(20130101)
pat218,8138630,Solar Monitoring; Solar Inverter,Albuquerque,NM,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=503&p=11&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28aclm/solar+and+%28aclm/monitor+or+aclm/monitoring%29%29+or+%28aclm/photovoltaic+and+%28aclm/monitor+or+aclm/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,H02J 3/38 20130101; H02J 2003/001 20130101
pat219,8138638,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8138638.PN.&OS=PN/8138638&RS=PN/8138638,valid,H02M 3/33523�(20130101); H02M 2007/4815�(20130101); Y02B 70/1433�(20130101); Y02B 70/1441�(20130101); Y02E 10/56�(20130101)
pat220,8145327,Solar Mounting/Rack; Solar Monitoring,Durham,NC,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8145327.PN.&OS=PN/8145327&RS=PN/8145327,valid,H02M 7/003�(20130101); H02J 7/355�(20130101)
pat221,8145578,Site Assessment,Redmond,WA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8145578,valid,G06Q 10/00�(20130101); G06Q 30/0283�(20130101); G06Q 40/08�(20130101); G06Q 50/16�(20130101); Y04S 10/60�(20130101)
pat222,8148832,Solar Monitoring,Waterford,MI,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8148832.PN.&OS=PN/8148832&RS=PN/8148832,valid,F03G 1/02�(20130101); F03G 6/001�(20130101); H02P 9/04�(20130101); Y02B 10/20�(20130101); Y02B 10/30�(20130101); Y02B 10/70�(20130101); Y02E 10/38�(20130101); Y02E 10/46�(20130101); Y02E 10/725�(20130101)
pat223,8148849,Solar Monitoring; Solar Inverter,Campodarsego,,Italy,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=8148849.PN.&OS=PN/8148849&RS=PN/8148849,valid,G08B 13/1409�(20130101); G01R 31/405�(20130101)
pat224,8151789,Solar Mounting/Rack,New York,NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=18&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,
pat225,8156697,Solar Mounting/Rack,San Rafeal,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=17&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=1&OS=ACLM/mounting+AND+ACLM/p,invalid url,
pat226,8159178,Solar Inverter; Solar Monitoring,Palatine,IL,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=528&p=11&f=G&l=50&d=PG01&S1=%28%28solar.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29+OR+%28photovoltaic.CLM.+AND+%28monitor.CLM.+OR+monitoring.CLM.%29%29%29&OS=+%28aclm/solar+and+%28aclm/monitor+or+aclm/monitoring%29%29+or+%28aclm/photovoltaic+and+%28aclm/monitor+or+aclm/monitoring%29%29&RS=%28%28ACLM/solar+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29+OR+%28ACLM/photovoltaic+AND+%28ACLM/monitor+OR+ACLM/monitoring%29%29%29,valid,H01L 31/058 20130101; H01L 31/18 20130101; H01M 10/465 20130101; H01M 12/005 20130101; Y02E 10/50 20130101; Y02E 10/60 20130101; Y02E 60/128 20130101
pat227,8165811,Site Assessment,Napa,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8165811,valid,G01W 1/12�(20130101)
pat228,8165813,Site Assessment,Napa,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/8165813,valid,G06Q 10/04�(20130101); H01L 31/042�(20130101); H02S 10/00�(20130101); G01R 31/405�(20130101)
pat229,8169226,Solar Inverter ,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM,valid,H02J 3/383�(20130101)
