pid, patent #, year,  tech area, title, city, state, country, url, status, cpc_class,cpc1,cpc2,cpc3
pat0653,13/053 784,2012,Solar Monitoring,Automatic Generation And Analysis Of Solar Cell IV Curves ,San Jose  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120242320%22.PGNR.&OS=DN/20120242320&RS=DN/20120242320,no CPC,,,,
pat0654,13/060 418,2011,Solar Mounting/Rack,Thin film solar cell and photovoltaic string assembly,Frankfurt ,N/A,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110155209%22.PGNR.&OS=DN/20110155209&RS=DN/20110155209,valid,H01L 31/022425 20130101; H01L 31/05 20130101; Y02E 10/50 20130101,H01L,Y02E,
pat0655,13/061 266,2011,Solar Mounting/Rack,SOLAR MODULE HAVING AN ENCAPSULANT MOUNTING ADHESIVE,Michigan Center  MI,MI,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110197955%22.PGNR.&OS=DN/20110197955&RS=DN/20110197955,valid,B32B 17/1055 20130101; H01L 31/048 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101,Y02E,B32B,H01L
pat0656,13/061 365,2011,Solar Mounting/Rack,APPARATUS AND METHOD FOR GENERATING ELECTRICITY USING PHOTOVOLTAIC PANELS,Pisa,N/A,Italy,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110168235%22.PGNR.&OS=DN/20110168235&RS=DN/20110168235,valid,F24J 2/523 20130101; F24J 2/5269 20130101; H01L 31/0422 20130101; H01L 31/052 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,Y02E,F24J,H01L
pat0657,13/065 104,2012,Solar Mounting/Rack,Unitized photovoltaic assembly,Pomona  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120234377%22.PGNR.&OS=DN/20120234377&RS=DN/20120234377,no CPC,,,,
pat0658,13/068 014,2011,Solar Inverter,Method and apparatus for distributed power generation,Petaluma  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110267857%22.PGNR.&OS=DN/20110267857&RS=DN/20110267857,no CPC,,,,
pat0659,13/068 753,2012,Solar Inverter,Apparatus for providing an input DC voltage for a photovoltaic inverter and photovoltaic system including such apparatus ,Metzingen,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120007429%22.PGNR.&OS=DN/20120007429&RS=DN/20120007429,valid,H01L 31/02021 20130101; H02J 3/383 20130101,H01L,H02J,
pat0660,13/070 351,2012,Solar Monitoring,APPARATUS AND METHOD FOR DATA COMMUNICATION IN AN ENERGY DISTRIBUTION NETWORK ,San Jose  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120243416%22.PGNR.&OS=DN/20120243416&RS=DN/20120243416,no CPC,,,,
pat0661,13/070 769,2011,Solar Inverter,Converter Comprising at least one Normally on Semiconductor Switch,Niestetal,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110199792%22.PGNR.&OS=DN/20110199792&RS=DN/20110199792,valid,H02M 1/36 20130101; H02M 3/158 20130101; H02M 7/5387 20130101; H02M 2001/0048 20130101; Y02B 70/1491 20130101,H02M,Y02B,
pat0662,13/075 093,2012,Solar Monitoring,System and Method for Arc Detection and Intervention in Solar Energy Systems ,Los Gatos  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120253533%22.PGNR.&OS=DN/20120253533&RS=DN/20120253533,valid,H01L 31/042 20130101; H02H 1/0015 20130101,H02H,H01L,
pat0663,13/075 579,2011,Solar Inverter,Power Inverters and Related Methods,Scottsdale  AZ,AZ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110242867%22.PGNR.&OS=DN/20110242867&RS=DN/20110242867,valid,H02J 3/383 20130101; H02M 7/48 20130101,H02M,H02J,
pat0664,13/076 936,2012,Solar Mounting/Rack,SUPPORT DEVICE FOR MOUNTING A SOLAR PANEL AND MOUNTING SYSTEM INCORPORATING SAME ,Hamburg,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120036799%22.PGNR.&OS=DN/20120036799&RS=DN/20120036799,valid,F24J 2/523 20130101; F24J 2/5241 20130101; F24J 2002/5279 20130101; F24J 2002/5292 20130101; F24J 2002/5294 20130101; Y02B 10/20 20130101,F24J,Y02B,
pat0665,13/079 900,2012,Solar Mounting/Rack,Photovoltaic mounting system with grounding bars and method of installing same,Schenectady  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120255596%22.PGNR.&OS=DN/20120255596&RS=DN/20120255596,valid,F24J 2/5209 20130101; H01L 31/0422 20130101,F24J,H01L,
pat0666,13/079 947,2012,Solar Mounting/Rack,SOLAR ARRAY SUPPORT STRUCTURE  MOUNTING RAIL AND METHOD OF INSTALLATION THEREOF,Ballston Lake  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120073219%22.PGNR.&OS=DN/20120073219&RS=DN/20120073219,valid,E04B 2001/2415 20130101; E04B 2001/2418 20130101; E04B 2001/2457 20130101; F24J 2/5207 20130101; F24J 2/5232 20130101; F24J 2/5258 20130101; F24J 2/526 20130101,F24J,E04B,
pat0667,13/080 791,2011,Solar Inverter,CIRCUIT CONFIGURATION WITH A STEP-UP CONVERTER  AND INVERTER CIRCUIT HAVING SUCH A CIRCUIT CONFIGURATION ,Wangen,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110188277%22.PGNR.&OS=DN/20110188277&RS=DN/20110188277,no CPC,,,,
pat0668,13/084 553,2012,Solar Monitoring,Systems and Methods of Power Line Transmission of Solar Panel Data,Dallas  TX,TX,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120263252%22.PGNR.&OS=DN/20120263252&RS=DN/20120263252,no CPC,,,,
pat0669,13/084 922,2011,Solar Mounting/Rack,SOLAR PANEL MOUNTING BRACKET AND SOLAR PANEL MOUNTING SYSTEM,Huntersville  NC,NC,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110253190%22.PGNR.&OS=DN/20110253190&RS=DN/20110253190,valid,F16B 2/065 20130101; F16B 9/023 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02E 10/50 20130101,F24J,F16B,H01L
pat0670,13/089 551,2011,Solar Mounting/Rack,MOUNTING SYSTEM FOR SOLAR MODULES,Bielefeld,N/A,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110266233%22.PGNR.&OS=DN/20110266233&RS=DN/20110266233,valid,F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/10 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,Y02B
pat0671,13/089 564,2011,Solar Mounting/Rack,MOUNTING SYSTEM FOR SOLAR MODULES AND METHOD FOR INSTALLING A SOLAR SYSTEM,Bielefeld,N/A,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110266234%22.PGNR.&OS=DN/20110266234&RS=DN/20110266234,valid,F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/525 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5281 20130101; F24J 2002/5482 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/10 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,Y02B
pat0672,13/089 575,2011,Solar Mounting/Rack,MOUNTING SYSTEM FOR SOLAR MODULES,Bielefeld,N/A,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110265401%22.PGNR.&OS=DN/20110265401&RS=DN/20110265401,valid,F24J 2/523 20130101; F24J 2/5245 20130101; F24J 2/526 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5218 20130101; F24J 2002/5482 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/10 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,Y02B
pat0673,13/089 916,2011,Solar Monitoring,PHOTOVOLTAIC SYSTEM WITH SELECTIVE MPP MISMATCH,Dresden,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110276188%22.PGNR.&OS=DN/20110276188&RS=DN/20110276188,valid,H02J 3/383 20130101; H02J 7/35 20130101; Y02E 10/566 20130101; Y02E 10/58 20130101,Y02E,H02J,
pat0674,13/090 657 ,2012,Solar Monitoring,SYSTEMS  METHODS  AND APPARATUS FOR MAINTAINING STABLE CONDITIONS WITHIN A POWER GRID ,Schenectady  NY,NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120271470%22.PGNR.&OS=DN/20120271470&RS=DN/20120271470,valid,H02J 3/14 20130101; H02J 3/38 20130101,H02J,,
pat0675,13/091 434,2011,Solar Mounting/Rack,SOLAR PANEL MOUNTING ASSEMBLY WITH LOCKING CAP,Huntersville  NC,NC,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110260027%22.PGNR.&OS=DN/20110260027&RS=DN/20110260027,valid,F24J 2/5207 20130101; F24J 2/5256 20130101; F24J 2/5258 20130101; H01L 31/0422 20130101,F24J,H01L,
pat0676,13/091 960,2011,Solar Mounting/Rack,RAIL SYSTEMS AND METHODS FOR INSTALLATION AND OPERATION OF PHOTOVOLTAIC ARRAYS,Richmond  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110284057%22.PGNR.&OS=DN/20110284057&RS=DN/20110284057,valid,F24J 2/5237 20130101; F24J 2/5239 20130101; F24J 2002/4687 20130101; F24J 2002/5281 20130101; H01L 31/0422 20130101; H01L 31/05 20130101; Y02E 10/50 20130101,F24J,H01L,Y02E
pat0677,13/094 207,2011,Solar Inverter,Maximum Power Point Tracking for a Power Generator,Kingston,N/A,Canada,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110264288%22.PGNR.&OS=DN/20110264288&RS=DN/20110264288,valid,G05F 1/67 20130101; Y02E 10/563 20130101; Y02E 10/58 20130101; Y02E 10/763 20130101,Y02E,G05F,
pat0678,13/094 924,2011,Solar Mounting/Rack,METHOD FOR MOUNTING PHOTOVOLTAIC MODULES AND A PHOTOVOLTAIC ARRAY,Ichtershausen,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110265842%22.PGNR.&OS=DN/20110265842&RS=DN/20110265842,valid,F24J 2/5205 20130101; F24J 2/5254 20130101; F24J 2002/4676 20130101; F24J 2002/4683 20130101; F24J 2002/522 20130101; F24J 2002/5281 20130101; F24J 2002/5284 20130101; F24J 2200/04 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101,F24J,Y02E,H01L
pat0679,13/095 179,2011,Solar Inverter,METHOD AND SYSTEM FOR CONTROLLING A MULTI-STAGE POWER INVERTER,Austin  TX,TX,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110261601%22.PGNR.&OS=DN/20110261601&RS=DN/20110261601,valid,H02J 3/383 20130101; H02M 3/33523 20130101; H02M 7/53871 20130101; H02M 2001/007 20130101,H02M,H02J,
pat0680,13/095 190,2012,Solar Inverter,Multi-stage power inverter,Austin  TX,TX,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120275196%22.PGNR.&OS=DN/20120275196&RS=DN/20120275196,no CPC,,,,
pat0681,13/097 945,2011,Solar Mounting/Rack,FRAME FOR MOUNTING SOLAR MODULES,Wallerfing,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110272368%22.PGNR.&OS=DN/20110272368&RS=DN/20110272368,valid,F24J 2/5207 20130101; F24J 2/5232 20130101; F24J 2/5258 20130101; F24J 2/5262 20130101; F24J 2002/0046 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101,F24J,Y02E,H01L
pat0682,13/099 049 ,2012,Solar Monitoring,Monitoring device for an ungrounded power network of a photovoltaic system ,Barntrup,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120256754%22.PGNR.&OS=DN/20120256754&RS=DN/20120256754,valid,G01R 27/18 20130101; H02H 3/087 20130101; H02H 3/105 20130101; H02H 3/14 20130101; H02H 3/167 20130101; H02H 3/202 20130101; H02H 7/205 20130101; H02H 9/02 20130101,H02H,G01R,
pat0683,13/103 070,2012,Solar Inverter,Solar energy conversion and utilization system,Pittsboro  NC,NC,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120281444%22.PGNR.&OS=DN/20120281444&RS=DN/20120281444,no CPC,,,,
pat0684,13/103 721,2011,Solar Inverter,SYSTEMS AND METHODS FOR ISLANDING DETECTION,Fort Collins  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110276192%22.PGNR.&OS=DN/20110276192&RS=DN/20110276192,valid,H02J 3/383 20130101; H02J 3/40 20130101; H02J 13/0006 20130101; H02J 2003/388 20130101; Y02E 10/563 20130101,H02J,Y02E,
pat0685,13/107 600,2011,Solar Inverter,Switching Configuration and Method for the Production of an Alternating Voltage from at Least Supply Terminals with Temporally Variable Output DC Voltage ,Nurnberg,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110304214%22.PGNR.&OS=DN/20110304214&RS=DN/20110304214,valid,H02J 3/383 20130101; H02M 3/1584 20130101; H02M 7/5387 20130101; H02M 2001/007 20130101,H02M,H02J,
pat0686,13/108 135,2011,Solar Inverter,SYSTEM AND METHOD OF DETERMINING MAXIMUM POWER POINT TRACKING FOR A SOLAR POWER INVERTER ,Fort Collins  CO,CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110282502%22.PGNR.&OS=DN/20110282502&RS=DN/20110282502,valid,G05F 1/67 20130101; Y02E 10/58 20130101,Y02E,G05F,
pat0687,13/108 771,2011,Solar Mounting/Rack,MOUNTING FOOT FOR SOLAR MODULES AND MOUNTING SYSTEM HAVING A PLURALITY OF SUCH MOUNTING FEET ,Schaan,N/A,Liechtenstein,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110278411%22.PGNR.&OS=DN/20110278411&RS=DN/20110278411,valid,F24J 2/5239 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101,Y02B,Y02E,F24J
pat0688,13/117 972,2012,Solar Inverter,Method and device for determining a control scheme for an active power filter,Baden,N/A,Switzerland,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120300514%22.PGNR.&OS=DN/20120300514&RS=DN/20120300514,no CPC,,,,
pat0689,13/118 791,2011,Solar Mounting/Rack,MODULAR PANELS FOR PROTECTING A STRUCTURE,Tulsa  OK,OK,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110226425%22.PGNR.&OS=DN/20110226425&RS=DN/20110226425,valid,E04B 1/80 20130101; E04C 2/384 20130101; F24J 2/52 20130101; F24J 2002/4659 20130101; H01L 31/042 20130101; Y02E 10/50 20130101,F24J,Y02E,E04C
pat0690,13/126 255,2011,Solar Mounting/Rack,ROOF MOUNTING SYSTEM FOR SOLAR MODULES,Friesenried,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110277400%22.PGNR.&OS=DN/20110277400&RS=DN/20110277400,valid,F24J 2/4638 20130101; F24J 2/5235 20130101; F24J 2/5237 20130101; F24J 2/5239 20130101; F24J 2/525 20130101; H01L 31/0484 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101,F24J,Y02E,Y02B
pat0691,13/128 211,2012,Solar Mounting/Rack,TENSIONED MOUNTING OF SOLAR PANELS,San Jose  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120090176%22.PGNR.&OS=DN/20120090176&RS=DN/20120090176,valid,H01L 31/0422 20130101; Y02E 10/50 20130101,Y02E,H01L,
pat0692,13/128 461,2012,Solar Mounting/Rack,SUPPORT FOR MOUNTING A SOLAR PANEL,Koln,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120031469%22.PGNR.&OS=DN/20120031469&RS=DN/20120031469,valid,F24J 2/465 20130101; F24J 2/5237 20130101; F24J 2002/4692 20130101; F24J 2002/5279 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101,F24J,Y02B,Y02E
pat0693,13/131 065,2011,Solar Mounting/Rack,SOLAR ENERGY COLLECTION SYSTEM,Carlsbad  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110259396%22.PGNR.&OS=DN/20110259396&RS=DN/20110259396,valid,F24J 2/07 20130101; F24J 2/1047 20130101; F24J 2/12 20130101; F24J 2/38 20130101; F24J 2/5424 20130101; F24J 2002/385 20130101; F24J 2002/5475 20130101; H01L 31/0422 20130101; H01L 31/052 20130101; H01L 31/0522 20130101; H02P 5/68 20130101; Y02E 10/47 20130101; Y02E 10/52 20130101,F24J,H01L,Y02E
pat0694,13/135 942,2012,Solar Mounting/Rack,Mounting  grounding and wire management systems for solar panel arrays,Richboro  PA,PA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120227791%22.PGNR.&OS=DN/20120227791&RS=DN/20120227791,no CPC,,,,
pat0695,13/138 413,2011,Solar Mounting/Rack,MOUNTING FOR A DC-AC CONVERTER AND METHOD FOR FITTING A DC-AC CONVERTER,Pettenbach,N/A,Austria,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110294336%22.PGNR.&OS=DN/20110294336&RS=DN/20110294336,valid,H02M 7/003 20130101; H05K 5/0204 20130101; H05K 7/1432 20130101,H05K,H02M,
pat0696,13/139 986 ,2012,Site Assessment,METHODS AND SYSTEMS FOR SOLAR SHADE ANALYSIS ,Menlo Park  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120121125%22.PGNR.&OS=DN/20120121125&RS=DN/20120121125,valid,F24J 2200/04 20130101; G01W 1/12 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/52 20130101,Y02B,Y02E,F24J
pat0697,13/143 586,2011,Solar Mounting/Rack,POWER SUPPLY SYSTEM AND PHOTOVOLTAIC DEVICE THEREFOR,Mainz,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110266876%22.PGNR.&OS=DN/20110266876&RS=DN/20110266876,valid,H02J 1/00 20130101; H02J 5/00 20130101; H02J 7/35 20130101; Y02E 10/566 20130101,H02J,Y02E,
pat0698,13/148 726,2011,Solar Mounting/Rack,PHOTOVOLTAIC MODULE AND THE WAY OF CONNECTING PHOTOVOLTAIC MODULES IN A PHOTOVOLTAIC SYSTEM ,Tarnow,N/A,Poland,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110308566%22.PGNR.&OS=DN/20110308566&RS=DN/20110308566,valid,H01L 31/02008 20130101; H01L 31/0485 20130101; H01L 31/05 20130101; Y02E 10/50 20130101,H01L,Y02E,
pat0699,13/152 360,2011,Solar Monitoring,DETECTION OF WELDED SWITCH CONTACTS IN A LINE CONVERTER SYSTEM,Cary  NC,NC,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110298470%22.PGNR.&OS=DN/20110298470&RS=DN/20110298470,valid,H02M 1/32 20130101,H02M,,
pat0700,13/152 787,2012,Solar Inverter,Photovoltaic Voltage Regulation,Livermore  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120306279%22.PGNR.&OS=DN/20120306279&RS=DN/20120306279,no CPC,,,,
pat0701,13/155 515,2011,Solar Mounting/Rack,SUPPORTING PLATE FOR MOUNTING SOLAR MODULES ON A FLAT SUBSTRATE AND SUPPORTING PLATE PANEL ,Berlin,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110303212%22.PGNR.&OS=DN/20110303212&RS=DN/20110303212,valid,F24J 2/5237 20130101; F24J 2/5239 20130101; F24J 2/5249 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101,F24J,Y02B,Y02E
pat0702,13/158 711,2012,Solar Inverter,PARTIAL POWER MICRO-CONVERTER ARCHITECTURE ,Milpitas  CA,CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120033466%22.PGNR.&OS=DN/20120033466&RS=DN/20120033466,valid,H02J 1/10 20130101; H02M 3/156 20130101,H02M,H02J,
